ID,Text,Comment
Tobbert.CategoryReinforcedPlatforms.DisplayName,Verstärkte Plattformen,-
Tobbert.CategorySidePlatforms.DisplayName,Mehr Plattformen,-
Tobbert.DynamiteBlocker.SidePlatformAttached,Kein Sprengstoff hier: Eine Seitenplattform ist an dieses Gelände angebracht.,-
Tobbert.ReinforcedPlatform1x1x1.Description,"Eine Plattform, die in Kombination mit den Seitenplattformen verwendet werden kann.",-
Tobbert.ReinforcedPlatform1x1x1.DisplayName,Verstärkte Plattform,-
Tobbert.ReinforcedPlatform1x1x1.FlavorDescription,Stapel sie ganz nach oben!,-
Tobbert.ReinforcedPlatform1x1x2.Description,"Eine Plattform, die in Kombination mit den Seitenplattformen verwendet werden kann.",-
Tobbert.ReinforcedPlatform1x1x2.DisplayName,Doppelte verstärkte Plattform,-
Tobbert.ReinforcedPlatform1x1x2.FlavorDescription,"Stapel, stapel sie ganz nach oben!",-
Tobbert.ReinforcedPlatform1x1x3.Description,"Eine Plattform, die in Kombination mit den Seitenplattformen verwendet werden kann.",-
Tobbert.ReinforcedPlatform1x1x3.DisplayName,Dreifache verstärkte Plattform,-
Tobbert.ReinforcedPlatform1x1x3.FlavorDescription,"Stapel, stapel, stapel sie ganz nach oben!",-
Tobbert.SidePlatform1x1.Description,"Eine Plattform, die an der Seite von Klippen und den meisten Gebäuden platziert werden kann.",-
Tobbert.SidePlatform1x1.DisplayName,Seitenplattform 1x1,-
Tobbert.SidePlatform1x1.FlavorDescription,"Stell dir vor, du könntest diese auf sich selbst stapeln.",-
Tobbert.SidePlatform2x1.Description,"Eine Plattform, die an der Seite von Klippen und den meisten Gebäuden platziert werden kann.",-
Tobbert.SidePlatform2x1.DisplayName,Seitenplattform 2x1,-
Tobbert.SidePlatform2x1.FlavorDescription,"Double the platforms, double the fun!",-
Tobbert.SidePlatform3x1.Description,"Eine Plattform, die an der Seite von Klippen und den meisten Gebäuden platziert werden kann.",-
Tobbert.SidePlatform3x1.DisplayName,Seitenplattform 3x1,-
Tobbert.SidePlatform3x1.FlavorDescription,This is for the looooooong bois.,-
Tobbert.SidePlatform4x1.Description,"Eine Plattform, die an der Seite von Klippen und den meisten Gebäuden platziert werden kann.",-
Tobbert.SidePlatform4x1.DisplayName,Seitenplattform 4x1,-
Tobbert.SidePlatform4x1.FlavorDescription,This is not how physics work.,-
