ID,Text,Comment
Tobbert.CategoryReinforcedPlatforms.DisplayName,Wzmocnione platformy,-
Tobbert.CategorySidePlatforms.DisplayName,Więcej platform,-
Tobbert.DynamiteBlocker.SidePlatformAttached,Nie można tu postawić materiałów wybuchowych: do tego terenu przyłączona jest platforma boczna.,-
Tobbert.ReinforcedPlatform1x1x1.Description,"Platforma, którą można stosować w połączeniu z platformami bocznymi.",-
Tobbert.ReinforcedPlatform1x1x1.DisplayName,Wzmocniona platforma,-
Tobbert.ReinforcedPlatform1x1x1.FlavorDescription,Zasypaj to do góry!,-
Tobbert.ReinforcedPlatform1x1x2.Description,"Platforma, którą można stosować w połączeniu z platformami bocznymi.",-
Tobbert.ReinforcedPlatform1x1x2.DisplayName,Podwójna wzmocniona platforma,-
Tobbert.ReinforcedPlatform1x1x2.FlavorDescription,"Zasypaj, zasypuj do góry!",-
Tobbert.ReinforcedPlatform1x1x3.Description,"Platforma, którą można stosować w połączeniu z platformami bocznymi.",-
Tobbert.ReinforcedPlatform1x1x3.DisplayName,Potrójna wzmocniona platforma,-
Tobbert.ReinforcedPlatform1x1x3.FlavorDescription,"Zasypaj, zasypuj, zasypuj do góry!",-
Tobbert.SidePlatform1x1.Description,"Platforma, którą można umieścić na boku klifów i większości budynków.",-
Tobbert.SidePlatform1x1.DisplayName,Platforma boczna 1x1,-
Tobbert.SidePlatform1x1.FlavorDescription,"Wyobraź sobie, że mógłbyś te jeden na drugim stosować.",-
Tobbert.SidePlatform2x1.Description,"Platforma, którą można umieścić na boku klifów i większości budynków.",-
Tobbert.SidePlatform2x1.DisplayName,Platforma boczna 2x1,-
Tobbert.SidePlatform2x1.FlavorDescription,"Double the platforms, double the fun!",-
Tobbert.SidePlatform3x1.Description,"Platforma, którą można umieścić na boku klifów i większości budynków.",-
Tobbert.SidePlatform3x1.DisplayName,Platforma boczna 3x1,-
Tobbert.SidePlatform3x1.FlavorDescription,This is for the looooooong bois.,-
Tobbert.SidePlatform4x1.Description,"Platforma, którą można umieścić na boku klifów i większości budynków.",-
Tobbert.SidePlatform4x1.DisplayName,Platforma boczna 4x1,-
Tobbert.SidePlatform4x1.FlavorDescription,This is not how physics work.,-
